,pitcher,player_name,season,season_total_pitches,pitch_type,season_total_count_by_pitch_type,count_by_pitch_type,release_speed_weighted_avg,release_pos_x_weighted_avg,release_pos_z_weighted_avg,vx0_weighted_avg,vy0_weighted_avg,vz0_weighted_avg,ax_weighted_avg,ay_weighted_avg,az_weighted_avg,release_pos_y_weighted_avg,Name,Age
87,430912,"cain, matt",2017,10419,CU,477,477,74.52599580712788,-2.4242976939203356,6.052327044025157,3.1780557397066556,-108.08284309724895,-0.1582788706249968,8.770443912889798,19.355782275364398,-35.92590163630819,55.79381551362684,matt cain,32.0
88,430912,"cain, matt",2017,10419,FF,728,728,89.34766483516484,-2.440384615384615,5.9912774725274724,7.518329649812629,-129.44253519006307,-4.914368462025195,-11.628289015824336,25.721274208224983,-18.306750516028117,55.15449175824176,matt cain,32.0
89,430912,"cain, matt",2017,10419,PO,2,2,89.35,-2.205,5.96,7.1154872200542565,-129.244281929729,-5.000588825792085,-14.02708558605885,26.2867032820477,-13.813912157829002,55.235,matt cain,32.0
90,430912,"cain, matt",2017,10419,SI,411,411,89.0330900243309,-2.439270072992701,5.878199513381995,8.50024176454479,-128.9859520205667,-3.8033981577671807,-17.199564846261733,25.73056480623753,-23.037752538451667,55.03712895377129,matt cain,32.0
91,430912,"cain, matt",2017,10419,SL,220,220,83.06636363636363,-2.4074545454545455,6.003454545454545,5.811659100214294,-120.50984980043766,-3.1388276365378425,1.135637292145649,21.199625826976188,-27.48523293400453,55.452954545454546,matt cain,32.0
92,430935,"hamels, cole",2017,11555,CH,478,478,83.12259414225942,2.0698326359832637,6.282280334728033,-5.566190088952841,-120.67190600912886,-5.397542760831356,11.79559105459885,23.04002086435186,-23.627511944957014,54.16941422594142,cole hamels,33.0
93,430935,"hamels, cole",2017,11555,CU,299,299,79.04749163879599,2.39943143812709,6.090301003344481,-5.331602502150176,-114.8126359656008,-1.2784147038350588,-2.834132921491194,20.896519828096945,-37.703032597432525,54.72107023411371,cole hamels,33.0
94,430935,"hamels, cole",2017,11555,FC,438,438,88.76461187214612,2.2108447488584475,6.16230593607306,-6.836427453606575,-128.93585437265313,-4.4853437106327485,2.2028528639145017,24.37639783720556,-22.211058445161143,54.119018264840186,cole hamels,33.0
95,430935,"hamels, cole",2017,11555,FF,557,557,92.1016157989228,2.0496229802513466,6.2749012567324955,-6.860036652028617,-133.64268638668196,-6.128075761581981,9.97745441774688,27.635241129440804,-14.81119300928293,54.13967684021544,cole hamels,33.0
96,430935,"hamels, cole",2017,11555,SI,539,539,91.90166975881262,2.091948051948052,6.214842300556586,-7.044737445944981,-133.4029372866666,-5.75442538431203,16.224546710993817,27.38976252132505,-20.52459903051213,54.14330241187384,cole hamels,33.0
97,432934,"young, chris",2017,1177,CH,4,4,82.80000000000001,-0.7575,6.575,2.9355573374775,-120.21039148700001,-8.4270809206075,-8.332894911252499,20.897992621500002,-19.51068226195,54.405,chris young,38.0
98,432934,"young, chris",2017,1177,FF,229,229,86.92489082969432,-0.4493449781659389,6.708951965065502,2.2165600774211756,-126.14365171031304,-6.406802495984848,-6.650183497208641,25.192590662841777,-11.982448954631263,54.42580786026201,chris young,38.0
99,432934,"young, chris",2017,1177,SL,303,303,81.96402640264026,-0.5877887788778877,6.687755775577558,1.7292606889507953,-119.08683291113475,-5.8749467449166115,0.992514130339636,20.395227926597034,-22.482910194435338,54.613564356435646,chris young,38.0
100,433587,"hernandez, felix",2017,6905,CH,358,358,86.45279329608938,-2.42622905027933,5.929162011173184,6.668081818073611,-125.6101572629439,-3.9778504190227366,-10.016114607053861,22.685821445262924,-29.547434474957996,54.2908938547486,felix hernandez,31.0
101,433587,"hernandez, felix",2017,6905,CU,296,296,79.70641891891891,-2.35277027027027,5.9720270270270275,3.6905103187003867,-115.85088529356725,-1.1627899513528082,7.45559507622818,22.389470806194755,-38.57785494658495,54.459358108108106,felix hernandez,31.0
